lni_edition,year,filename,label_research_software,label_justification,status
lni37,2003,GI-Proceedings.37-37.pdf,1,"The article describes the development of a computer-supported collaborative learning environment (CLE) implemented in Java, which includes a client-server architecture for managing group processes and visualizing concept graphs. This indicates the presence of research software as it involves source code and computational workflows created for educational and research purposes.",success
lni37,2003,GI-Proceedings.37-38.pdf,1,"The article discusses the development and implementation of an internet-based learning platform (ILIAS) for educational purposes, which involves software components and technical infrastructure. It specifically mentions the use of OpenSource programs and systems, indicating that software was created or utilized for research and educational purposes.",success
lni37,2003,GI-Proceedings.37-39.pdf,1,"The article discusses the implementation of the ILIAS learning platform, which is identified as an open-source software developed for educational purposes. It details the technical and organizational aspects of integrating this software into the university's e-learning framework, indicating that the software was created and utilized for research and educational purposes.",success
lni37,2003,GI-Proceedings.37-4.pdf,1,"The article discusses the development and implementation of software tools such as the Virtual MultiBoard (VMB) and ToGather, which are specifically designed for creating cooperative digital lecture notes. These tools involve algorithms and functionalities that support educational processes, indicating that they are indeed research software created for a research purpose.",success
lni37,2003,GI-Proceedings.37-40.pdf,1,"The article discusses the development and implementation of a cooperative learning environment called FUB, which includes various cooperative tools and functionalities for conducting synchronous exercises among distributed students. This indicates the presence of research software created for educational purposes, as it involves algorithms and tools designed to facilitate collaborative learning.",success
lni37,2003,GI-Proceedings.37-41.pdf,1,"The article discusses the development and evaluation of a web-based learning environment called ScholionWB+, which is described as an interactive, context-sensitive software solution for knowledge transfer. The text details its architecture, features, and functionalities, indicating that it is a research software created for educational purposes. Additionally, it mentions specific technologies and methodologies used in its development, further supporting the classification that it contains research software.",success
lni37,2003,GI-Proceedings.37-42.pdf,1,"The article discusses the development of a web-based item editor specifically designed for creating educational modules, which qualifies as research software. This item editor is described as a tool that facilitates the creation of assessment items for e-learning applications, indicating that it includes software components developed for research purposes.",success
lni37,2003,GI-Proceedings.37-43.pdf,0,"The article discusses a web-based course and its usage analysis but does not mention any specific research software, source code, algorithms, or computational workflows created during the research process. It focuses on user behavior and course content rather than software development.",success
lni37,2003,GI-Proceedings.37-44.pdf,1,"The article discusses the development and implementation of the APO-Pilot, which is described as an innovative e-learning tool that integrates knowledge management concepts and supports process-oriented learning. The detailed description of its functionality, architecture, and technical realization indicates that it involves software created for research and educational purposes.",success
lni37,2003,GI-Proceedings.37-45.pdf,1,"The article discusses the implementation of interactive learning modules using a Java Applet and Zope, a web application server, which indicates the use of software developed for educational purposes in the field of computer science. The mention of Java Applets and Zope suggests that there are software components created specifically for the research and educational objectives outlined in the article.",success
lni37,2003,GI-Proceedings.37-46.pdf,1,"The article discusses the development of a configurable visualisation environment for teaching algorithms and data structures, which includes the use of graph transformation tools and Java frameworks. It mentions the implementation of specific functionalities and the generation of code for interactive exercises, indicating the presence of software components created for research and educational purposes.",success
lni37,2003,GI-Proceedings.37-47.pdf,1,"The article describes the development of an interactive self-learning environment for security protocols, which includes components such as a server for simulation and validation, as well as clients for visualization. It mentions the use of specific programming languages (JAVA and PROMELA) and tools (SPIN) for implementation, indicating the presence of software developed for research purposes.",success
lni37,2003,GI-Proceedings.37-48.pdf,1,"The article discusses the development of an authoring tool and a publication framework that utilizes XML for creating and managing learning objects. It mentions specific technologies and components, such as a Jakarta-Turbine-based server and tools for sequencing and layout generation, which indicate the presence of software developed for research purposes in the context of e-learning.",success
lni37,2003,GI-Proceedings.37-49.pdf,1,"The article describes the development of a Learning Object (LO) Editor, which is a software application created specifically for managing educational metadata and learning objects in a medical curriculum. The paper details the architecture, technology used (Microsoft .NET), and the implementation process, indicating that source code and software development were integral to the research process.",success
lni37,2003,GI-Proceedings.37-5.pdf,1,"The article discusses the use of CommSy, a web-based software designed to support collaborative learning and group work in educational settings. It details how this software was implemented in various seminars, highlighting its functionalities and the role it played in facilitating the learning process. This indicates that the article involves research software as it describes a specific software tool developed for educational research purposes.",success
lni37,2003,GI-Proceedings.37-50.pdf,1,"The article discusses 'Javanti', an authoring tool designed for creating interactive presentations and learning courses. It includes features such as a scripting language for defining behaviors and interactions, which indicates the presence of software developed for research and educational purposes. Additionally, it mentions the integration of a visual programming language and the ability to create custom elements, further supporting the classification that it contains research software.",success
lni37,2003,GI-Proceedings.37-51.pdf,1,"The article discusses the development of the metacoon system, which is described as an integrated learning, working, and authoring environment. It mentions the use of various tools and technologies, including XML technologies, SCORM manifest files, and a Java class library API for the persistence layer. The article also refers to the integration of conversion tools and the development of a client for managing assets, indicating the presence of software components created for research purposes.",success
lni37,2003,GI-Proceedings.37-6.pdf,0,"The article discusses educational concepts such as Blended Learning and Computer Supported Cooperative Learning (CSCL), but it does not mention any specific research software, source code, algorithms, or computational workflows developed during the research process. The focus is on pedagogical strategies and evaluations rather than on software development.",success
lni37,2003,GI-Proceedings.37-7.pdf,1,"The article discusses the development of a LOM-Editor, which is described as a Java-Applet that works with a database for creating metadata records. This indicates the presence of software developed for research purposes, specifically for managing and annotating learning resources.",success
lni37,2003,GI-Proceedings.37-8.pdf,1,"The article describes the development of the Shared Multimedia Notebook, a Java-based tool designed for cooperative learning environments. It details the software architecture, implementation, and functionalities of the tool, indicating that it includes source code and algorithms created for research purposes. Additionally, the implementation section explicitly mentions the use of Java and a groupware framework, which further supports the classification of this article as containing research software.",success
lni37,2003,GI-Proceedings.37-9.pdf,1,"The article describes the IVES system (Interaktives Vorlesungs-Evaluierungssystem), which is a web application developed for interactive lectures. It includes software components such as servlets and a MySQL database for managing questions and feedback during lectures. This indicates the presence of research software created for educational purposes.",success
lni52,2004,GI.-.Proceedings.52-1.pdf,1,"The article discusses the development and use of e-learning resources, including the implementation of various software tools and platforms (e.g., WebCT, proprietary solutions) for educational purposes. It mentions the creation of online courses and the integration of these resources into curricula, indicating the presence of research software related to educational technology.",success
lni52,2004,GI.-.Proceedings.52-10.pdf,1,"The article discusses the development of a MultiView user interface for integrated learning environments, which includes the implementation of a Java applet and a CLEAR-Publisher tool for aggregating learning objects. These components indicate the presence of research software created for educational purposes, fulfilling the criteria for research software.",success
lni52,2004,GI.-.Proceedings.52-11.pdf,1,"The article discusses various modeling approaches and implementations related to cooperative learning scenarios, specifically mentioning the development of systems like L³ and ConcertStudeo, which are designed to support blended learning. These systems imply the existence of underlying software components, such as algorithms and scripts, that facilitate the described educational processes, indicating the presence of research software.",success
lni52,2004,GI.-.Proceedings.52-12.pdf,1,"The article discusses the development and implementation of several learning modules, including a 'Prozessmodellierer' (process modeler) and a 'Projekttutor' (project tutor), which are software tools designed to assist students in modeling and managing software development processes. These tools are integral to the educational framework presented in the article, indicating that they were created for research and educational purposes.",success
lni52,2004,GI.-.Proceedings.52-13.pdf,1,"The article discusses the development of a semiautomatic metadata authoring tool (SAMAT) designed to assist in the creation of metadata for educational resources. This tool represents research software as it involves algorithms and workflows for metadata management, which were created for research purposes in the context of e-learning.",success
lni52,2004,GI.-.Proceedings.52-14.pdf,1,"The article describes the development of a programming interface (API) for learning objects and includes a Java implementation that demonstrates the functionality of this approach. This indicates the presence of research software, as it involves source code and algorithms created for a research purpose.",success
lni52,2004,GI.-.Proceedings.52-15.pdf,0,"The article discusses eLearning standards and adaptability in learning systems but does not mention any specific research software, source code, algorithms, or computational workflows. It focuses on theoretical frameworks and standards rather than providing or describing any software developed for research purposes.",success
lni52,2004,GI.-.Proceedings.52-16.pdf,1,"The article discusses two specific support systems, WILD-Tools and ConcertStudeo, which are designed for enhancing interaction in traditional classroom settings. These systems are described as client-server applications that utilize mobile devices for educational purposes, indicating that they involve software developed for research and educational enhancement. Therefore, the article contains research software.",success
lni52,2004,GI.-.Proceedings.52-17.pdf,0,"The article discusses educational methodologies and the use of a virtual company for teaching E-Commerce concepts, but it does not mention any specific research software, source code, algorithms, or computational workflows developed during the research process.",success
lni52,2004,GI.-.Proceedings.52-18.pdf,1,"The article discusses the development of an interactive multimedia learning environment for medical informatics, specifically mentioning the creation of the 'JAMIP' tool for medical image processing and the 'XMendeL' production repository and generator. Both of these are examples of research software as they involve algorithms and tools developed for educational and research purposes.",success
lni52,2004,GI.-.Proceedings.52-19.pdf,1,"The article discusses the implementation of a Mailbox class within the open-source learning and working environment sTeam, which integrates email functionalities into a virtual knowledge space. This indicates the presence of software development related to the research, as it involves coding and technical implementation to achieve the integration of email services in an educational context.",success
lni52,2004,GI.-.Proceedings.52-2.pdf,1,"The article discusses various applications and prototypes developed for educational purposes, including the 'Texture Painter' application, 'E-diary', 'Tracking Game Table', and 'Tangible Image Query'. These applications are indicative of research software as they involve computational tools and workflows created to support the research objectives in designing inspirational learning environments.",success
lni52,2004,GI.-.Proceedings.52-20.pdf,1,"The article discusses the integration of a role-based access control system within the CSCL environment KOLUMBUS, detailing its implementation using Java and J2EE components. This indicates the presence of research software, as it involves the development of a software system designed to support collaborative learning.",success
lni52,2004,GI.-.Proceedings.52-21.pdf,1,"The article discusses the development and implementation of the CURE platform, which is a cooperative learning platform that supports various forms of group formation through user-defined access rights and room structures. This indicates the presence of software developed for research purposes, specifically for facilitating collaborative learning scenarios.",success
lni52,2004,GI.-.Proceedings.52-22.pdf,1,"The article discusses a novel approach for generating diagnostic training cases from medical documents, specifically using a system called d3web.Train. It describes the transformation of annotated medical letters into structured XML documents and mentions the use of a parser for this conversion, indicating the presence of software components developed for research purposes.",success
lni52,2004,GI.-.Proceedings.52-23.pdf,1,"The article discusses the development of a context-aware e-learning system, which includes a technical solution based on ontologies and a service-oriented architecture. It mentions specific components such as a matching service and user context management, indicating the presence of software elements created for research purposes. Additionally, the implementation details suggest that algorithms and workflows were developed as part of the project.",success
lni52,2004,GI.-.Proceedings.52-24.pdf,1,"The article discusses the development of MMISSLATEX, a special LATEX style for semantic interrelation of documents, which includes specific LATEX commands for structuring content and managing ontologies. This indicates the presence of research software in the form of a custom authoring format and associated tools for document management and semantic interrelation.",success
lni52,2004,GI.-.Proceedings.52-25.pdf,1,"The article discusses the development and implementation of a software system called 'WILD@Mannheim' specifically designed for interactive lectures. It details the architecture, functionalities, and various services provided by this software, indicating that it was created for research purposes in the context of enhancing educational experiences. Additionally, it mentions the use of this software in empirical studies, which further supports the classification that it contains research software.",success
lni52,2004,GI.-.Proceedings.52-26.pdf,0,"The article discusses the effectiveness of E-Learning and analyzes user behavior in a specific course, but it does not mention any research software, source code, algorithms, or computational workflows created during the research process. The focus is on empirical findings and user engagement rather than on software development.",success
lni52,2004,GI.-.Proceedings.52-27.pdf,1,"The article discusses a computer-based training program called 'Diagnose-KIT' that includes a simulation of a semi-automated manufacturing system for diagnostic training. It describes the development and evaluation of this software, indicating that it was created for research purposes in the context of technical education and training. The presence of a software prototype and its evaluation suggests that it qualifies as research software.",success
lni52,2004,GI.-.Proceedings.52-28.pdf,0,"The article discusses various models for developing e-learning offerings but does not mention any specific research software, source code, algorithms, or computational workflows created during the research process. It focuses on theoretical frameworks and requirements for instructional design rather than on software development or implementation.",success
lni52,2004,GI.-.Proceedings.52-29.pdf,0,"The article discusses usability engineering for educational software and proposes a model for its development, but it does not mention any specific research software, source code, algorithms, or computational workflows created during the research process.",success
lni52,2004,GI.-.Proceedings.52-3.pdf,0,"The article discusses web accessibility and the technical aspects of HTML and CSS but does not mention any specific research software, source code, algorithms, or computational workflows created for research purposes.",success
lni52,2004,GI.-.Proceedings.52-30.pdf,1,"The article discusses the development of software for exploratory learning in educational contexts, detailing the architecture and requirements for such software. It mentions the creation of prototypes and specific functionalities related to educational software, indicating that research software was developed as part of the research process.",success
lni52,2004,GI.-.Proceedings.52-31.pdf,1,"The article describes the development of the SCHOLION WB+ learning platform, which is a web-based multimedia teaching and learning platform. This indicates the presence of research software as it involves the creation of software for educational purposes, including algorithms and possibly scripts for content delivery and user interaction.",success
lni52,2004,GI.-.Proceedings.52-32.pdf,1,"The article discusses the implementation of a Learning Management System (LMS) called TCmanager, which includes features such as course evaluations, online tests, and access to laboratory resources. The mention of software tools and their integration into educational processes indicates the presence of research software developed for educational and training purposes.",success
lni52,2004,GI.-.Proceedings.52-33.pdf,1,"The article describes the development of a web-based content management system called 'Schoolbook,' which was created using PHP and MySQL. This system is explicitly mentioned as a tool for medical education, indicating that it is a form of research software developed for educational purposes.",success
lni52,2004,GI.-.Proceedings.52-34.pdf,1,"The article discusses the development and implementation of the 'opensTeam' system, which includes a Shared Whiteboard client that allows for interactive visual representation of knowledge spaces. This indicates the presence of software created for research purposes, specifically in the context of cooperative learning and knowledge organization.",success
lni52,2004,GI.-.Proceedings.52-35.pdf,0,"The article discusses the integration of various e-learning systems and the management of user data across servers, but it does not mention any specific research software, source code, algorithms, or computational workflows that were created or utilized during the research process.",success
lni52,2004,GI.-.Proceedings.52-36.pdf,1,"The article discusses the implementation of an eLearning platform (CLIX) and mentions the configuration and operation of eLearning management software, which implies the use of software developed for research and educational purposes. Additionally, it refers to the integration of various technical components and systems, indicating the presence of research software in the context of eLearning.",success
lni52,2004,GI.-.Proceedings.52-37.pdf,0,"The article discusses the development of multimedia teaching materials and project management strategies for software engineering courses, but it does not mention any specific research software, source code, algorithms, or computational workflows created during the research process.",success
lni52,2004,GI.-.Proceedings.52-38.pdf,1,"The article discusses the development of a tool for managing educational modules, which indicates the creation of software for research purposes. It mentions the need for a new infrastructure and the management of modules in an 'eigens entwickelten Werkzeug' (specially developed tool), suggesting that research software was indeed created as part of the project.",success
lni52,2004,GI.-.Proceedings.52-39.pdf,1,"The article discusses the use of mobile devices and specific tools developed for educational purposes, including the NUKATH cooperation tools, which feature functionalities like electronic feedback, surveys, and real-time evaluation. This indicates the presence of software developed for research and educational applications.",success
lni52,2004,GI.-.Proceedings.52-4.pdf,1,"The article discusses various tools and strategies for creating XML-based multimedia teaching materials, including specific authoring tools and conversion mechanisms. It mentions the use of software for transforming documents and creating XML content, which indicates the presence of research software developed for educational and authoring purposes.",success
lni52,2004,GI.-.Proceedings.52-40.pdf,1,"The article describes the development of an interactive virtual environment for space exploration, which involves the use of modular projection systems and interaction through body movements captured by sensors. This indicates the presence of software components for visualization and interaction, likely including algorithms and scripts to manage the dynamic simulations and user interactions.",success
lni52,2004,GI.-.Proceedings.52-41.pdf,0,"The article discusses a project focused on improving media competence and pedagogical skills through online learning but does not mention any specific research software, source code, algorithms, or computational workflows created during the research process.",success
lni52,2004,GI.-.Proceedings.52-42.pdf,1,"The article discusses the development of eLearning tools, specifically 'InternetExplorativ' and 'VideoExplorativ', which are designed for educational purposes in the field of telematics. These tools involve interactive simulations and visualizations that require software development, indicating the presence of research software created for the purpose of enhancing learning and understanding of complex concepts.",success
lni52,2004,GI.-.Proceedings.52-43.pdf,1,"The article discusses the WiKo application, which is described as an E-Learning tool designed to support work-process-oriented training. It includes features for knowledge management, group interaction, and resource management, indicating that it involves software developed for research and educational purposes. The mention of integration with existing tools and the development of new functionalities further supports the classification that it contains research software.",success
lni52,2004,GI.-.Proceedings.52-44.pdf,1,"The article discusses the integration of the open-source learning management system Stud.IP, which is a software platform used for managing educational content. It describes how this software facilitates the decentralized maintenance of data and allows for the export of data to external websites, indicating that it involves software development and usage for research purposes.",success
lni52,2004,GI.-.Proceedings.52-45.pdf,1,"The article describes the development of a web-based COM-Editor software that assists in the modeling, calculation, and evaluation of cost objects in educational contexts. This indicates the presence of research software created for a specific research purpose.",success
lni52,2004,GI.-.Proceedings.52-46.pdf,0,"The article discusses legal aspects of handling learning objects and does not mention any research software, source code, algorithms, or computational workflows. It focuses on copyright issues and metadata standards rather than software development or research tools.",success
lni52,2004,GI.-.Proceedings.52-47.pdf,1,"The article mentions the use of a commercially available program, 'Secgo Mobile IP Client,' which provides mobile IP functionality for users. This indicates the presence of research software that was utilized in the study to measure data rates and ping times, thus qualifying it as research software.",success
lni52,2004,GI.-.Proceedings.52-48.pdf,1,"The article discusses the development of ActiveSlide, a multimedia authoring tool that allows users to create interactive presentations and learning applications without programming knowledge. It describes the underlying concepts, including a library of interactive behavior patterns and event-driven scripting, which indicates the presence of software designed for research and educational purposes.",success
lni52,2004,GI.-.Proceedings.52-49.pdf,0,"The parsed text does not mention any source code files, algorithms, scripts, computational workflows, or executables that were created during the research process or for a research purpose. The content primarily discusses educational methods and learning contexts without reference to specific research software.",success
lni52,2004,GI.-.Proceedings.52-5.pdf,1,"The article discusses the development and use of a TeleTeaching tool, which implies the creation of software for educational purposes. It mentions features such as screen recording and annotation tools, indicating that source code or scripts were likely developed as part of the research process.",success
lni52,2004,GI.-.Proceedings.52-50.pdf,1,"The article discusses extensions to the UML Specification Environment (USE), which is a formal UML/OCL tool developed for educational purposes. It mentions functionalities that support the generation, visualization, and evaluation of UML models, indicating that it involves software development and computational workflows related to research and education.",success
lni52,2004,GI.-.Proceedings.52-52.pdf,1,"The article discusses the platform 'schulinternet®.nrw', which includes functionalities for creating and managing teaching materials, online simulations, and editing worksheets. These features indicate the presence of software tools developed for educational and research purposes, thus qualifying as research software.",success
lni52,2004,GI.-.Proceedings.52-53.pdf,1,"The article discusses a software tool called 'Automatix' that allows users to graphically construct and simulate deterministic finite automata (DFA). It mentions the use of a Java API for integration into learning environments, indicating that it includes source code and algorithms developed for educational purposes. This qualifies as research software.",success
lni52,2004,GI.-.Proceedings.52-54.pdf,0,"The article discusses eLearning and knowledge management in a business context, focusing on theoretical frameworks and strategic planning. It does not mention any specific research software, source code, algorithms, or computational workflows that were created or used during the research process.",success
lni52,2004,GI.-.Proceedings.52-55.pdf,1,"The article discusses the development of GiLES, a modular markup language for structuring and annotating learning content, which qualifies as research software. It is specifically designed for educational purposes and is implemented in the eLearning platform ILIAS, indicating that it involves source code and computational workflows created for research.",success
lni52,2004,GI.-.Proceedings.52-56.pdf,1,"The article discusses the AlgoViz project, which is a software environment designed for teaching computer graphics. It includes a collection of Java Beans that represent algorithms and components for creating interactive applications and applets. The text explicitly mentions the creation of software components and applications, indicating that it contains research software developed for educational purposes.",success
lni52,2004,GI.-.Proceedings.52-6.pdf,1,"The article discusses the development and use of a didactic modeling tool called DAVE, which is specifically designed for teaching UML state diagrams. It includes descriptions of its functionalities, user interface, and simulation capabilities, indicating that it is a software tool created for research and educational purposes. Therefore, it qualifies as research software.",success
lni52,2004,GI.-.Proceedings.52-7.pdf,1,"The article discusses a 'Softwaretankstelle' concept that involves automated software distribution and management for mobile devices, indicating the development of software systems and scripts for installation and configuration. It mentions specific software distribution methods, installation scripts, and a software database, which implies the presence of research software created for the purpose of facilitating e-learning and device management.",success
lni52,2004,GI.-.Proceedings.52-8.pdf,1,"The article discusses ECLAUS, a web-based system designed for managing university exercises, which includes features such as automatic grading and statistical analysis of student performance. It details the implementation of the software, including its architecture, functionalities, and the technologies used (Java Servlets, PostgreSQL, etc.). The description of the system's capabilities and its development process indicates that it includes research software created for educational purposes.",success
lni52,2004,GI.-.Proceedings.52-9.pdf,1,"The article discusses the integration of various systems, including a Digital Rights Management (DRM) system and payment systems, into learning management systems (LMS). It specifically mentions the use of an open-source DRM system (Open IPMP) and outlines its implementation, which implies the presence of software components developed for research purposes. Additionally, the article describes the architecture and integration of these systems, indicating that software was created or utilized in the research process.",success
lni66,2005,GI-Proceedings.66-1.pdf,0,"The article discusses the application of ICT in education and learning but does not mention any specific research software, source code, algorithms, or computational workflows. It focuses on theoretical concepts and their implications rather than presenting any software developed for research purposes.",success
lni66,2005,GI-Proceedings.66-10.pdf,1,"The article discusses the development of an XML-based intermediate format for the storage and exchange of e-learning content, along with a prototype implementation that includes a PowerPoint Add-In developed in Visual Basic. This indicates the presence of research software, as it involves the creation of software components (the Add-In) for the purpose of facilitating e-learning content generation.",success
lni66,2005,GI-Proceedings.66-11.pdf,1,"The article discusses the development of the Hypermedia Learning Object System (HyLOS), which includes an authors' environment for creating and editing learning objects. It mentions the use of Java/Swing for the authors' environment and describes automated processes for content classification and metadata generation, indicating the presence of software components developed for research purposes.",success
lni66,2005,GI-Proceedings.66-12.pdf,1,"The article discusses the development and implementation of quality assurance measures for metadata in educational resources, specifically mentioning automated methods for metadata generation and quality assurance. These methods likely involve algorithms and scripts, which classify as research software created for the purpose of enhancing metadata quality in e-learning contexts.",success
lni66,2005,GI-Proceedings.66-13.pdf,1,"The article describes the development of a Plone product called LlsMultipleChoice, which integrates multiple-choice tests into a content management system. It includes details about the software's functionality, implementation, and examples of custom evaluation scripts written in Python, indicating that it contains research software created for educational assessment purposes.",success
lni66,2005,GI-Proceedings.66-14.pdf,1,"The article discusses the development of a system called WIESELfederation, which involves software components such as the FederationEngine and TransformationEngine. These components are designed to automate the assembly of E-Learning modules from distributed Learning Object Repositories (LORs), indicating the presence of research software created for a specific research purpose.",success
lni66,2005,GI-Proceedings.66-15.pdf,1,"The article discusses the ResourceCenter, a digital repository and authoring tool that supports 'Authoring by Aggregation' for creating e-learning content. It describes the implementation of various software components, including a web application and modules for course and section editing, which are integral to the research process. The mention of functionalities like content aggregation, metadata management, and the ability to export SCORM-compliant packages indicates the presence of research software developed for educational purposes.",success
lni66,2005,GI-Proceedings.66-16.pdf,1,"The article describes the development of an interactive authoring tool designed for creating multilingual educational materials, which is implemented as a VisualBasic program that interfaces with MS PowerPoint. This tool includes features such as a built-in technical dictionary and automated functions for translation and layout management, indicating that it qualifies as research software created for a specific research purpose.",success
lni66,2005,GI-Proceedings.66-17.pdf,1,"The article discusses the development of a generative pattern language for intelligent learning systems (ILLS), which implies the creation of software components and methodologies for software engineering in e-learning. It references various software engineering principles, frameworks, and design patterns that are integral to the development of educational software systems, indicating the presence of research software related to the implementation of these concepts.",success
lni66,2005,GI-Proceedings.66-18.pdf,0,"The article discusses a formal algebra for structured document processing and outlines various operations and definitions related to document algebra. However, it does not mention any specific research software, source code, algorithms, scripts, or computational workflows that were created or used during the research process. Therefore, it does not contain research software.",success
lni66,2005,GI-Proceedings.66-19.pdf,1,"The article discusses the development of a software framework and interactive Java applets designed for mathematical education, specifically for visualizing mathematical concepts. It details the structure of the software, including various packages and classes, and describes the functionalities of the applets, indicating that source code and algorithms were created for research and educational purposes.",success
lni66,2005,GI-Proceedings.66-2.pdf,0,"The article discusses the role of E-Learning in educational institutions and does not mention any specific research software, source code, algorithms, or computational workflows. It focuses on theoretical aspects and models of education rather than presenting any software developed for research purposes.",success
lni66,2005,GI-Proceedings.66-20.pdf,1,"The article discusses the development of an interactive learning module (MLBK) that includes programming of interactive exercises and utilizes software components such as MySQL, PHP, and R for statistical calculations. This indicates the presence of research software created for educational and research purposes.",success
lni66,2005,GI-Proceedings.66-21.pdf,1,"The article describes the e-learning tool CHESt, which is an interactive expert system that answers students' questions in natural language. It details the architecture of CHESt, including its knowledge base, inference layer, and search engine, indicating that it involves software development for educational purposes. Additionally, it discusses the implementation of different retrieval strategies (keyword and semantic search), which implies the presence of algorithms and computational workflows.",success
lni66,2005,GI-Proceedings.66-22.pdf,1,"The article discusses a Prefetching approach for distributed hypermedia learning applications, including the formulation of an optimization problem and decision matrices. It implies the existence of algorithmic procedures and computational methods that would likely involve research software for implementation and testing of the proposed models.",success
lni66,2005,GI-Proceedings.66-23.pdf,1,"The article discusses the development and integration of the interactive concept map tool ICMAP within the web-based learning environment ACTIVEMATH. It details the functionalities, interaction mechanisms, and feedback generation of ICMAP, indicating that it is a software tool created for educational purposes. The mention of CoolModes as a client application that supports collaborative modeling further supports the presence of research software.",success
lni66,2005,GI-Proceedings.66-24.pdf,1,"The article discusses the development of a Java-based software system called PartSim, which facilitates the creation of interactive simulations for educational purposes. It details the technical requirements, design, and implementation of the software, indicating that it includes source code and algorithms specifically created for research and educational applications.",success
lni66,2005,GI-Proceedings.66-25.pdf,1,"The article describes a web-based tool developed for interactive exploration and visualization of Internet services, specifically mentioning a generically designed framework that allows interaction with various services and includes components like a service broker and visualizations. This indicates the presence of software developed for research purposes, fulfilling the criteria for research software.",success
lni66,2005,GI-Proceedings.66-26.pdf,1,"The article discusses the development and implementation of an electronic examination system (k-MED), which includes components such as a test player, item editor, and learning management system. These components imply the existence of software tools and systems created for the purpose of conducting electronic exams, thus qualifying as research software.",success
lni66,2005,GI-Proceedings.66-27.pdf,1,"The article describes a software system developed for the automatic checking of exercises in technical informatics, implemented as Java applets. It details various algorithms and approaches for verifying different types of tasks, indicating that the software was created specifically for research and educational purposes.",success
lni66,2005,GI-Proceedings.66-28.pdf,1,"The article discusses the LlsChecker system, which is a component for automatic assessment of programming tasks. It details the implementation of this system, including its architecture, components, and the programming languages it supports (Haskell, Scheme, CommonLisp). The system involves algorithms and scripts for checking student submissions, indicating that it qualifies as research software developed for educational purposes.",success
lni66,2005,GI-Proceedings.66-29.pdf,1,"The article describes a tele-education infrastructure that utilizes JAVA applets for remote control of mobile robots, which indicates the presence of software developed for research purposes. The software architecture includes control clients, a control server, and various modules for managing experiments, all of which suggest that source code and algorithms were created as part of the research process.",success
lni66,2005,GI-Proceedings.66-3.pdf,0,"The text discusses the development of an integrated toolset for educational purposes but does not mention any specific research software, source code, algorithms, or computational workflows created during the research process.",success
lni66,2005,GI-Proceedings.66-30.pdf,1,"The article discusses the development of the 'Mobile DBA Trainer,' a system designed for mobile access to databases in a training context. This indicates the presence of research software created for educational purposes, specifically for database administration training.",success
lni66,2005,GI-Proceedings.66-31.pdf,1,"The article discusses a concept for a P2P architecture and interactive learning objects, which implies the development of software components for mobile learning environments. It mentions the need for a specific software component for task generation and the implementation of workflows, indicating that research software was likely created or utilized in the process.",success
lni66,2005,GI-Proceedings.66-32.pdf,1,"The article discusses the development and evaluation of an E-Learning environment, specifically mentioning the use of an Open Source approach for cooperative knowledge spaces. It implies the creation of systems and tools for educational purposes, which typically involves research software such as algorithms, scripts, or platforms designed to support learning processes.",success
lni66,2005,GI-Proceedings.66-33.pdf,1,"The article discusses the use of a Learning Management System (LMS) called 'Claroline' for implementing blended learning, which involves the development and use of online modules and educational software. This indicates the presence of research software related to the educational methodologies and tools developed for the study.",success
lni66,2005,GI-Proceedings.66-34.pdf,1,"The article discusses the development and implementation of a software tool called 'Today’s Talking Typewriter' (T3), which is designed to support phonetic writing in children. It details the algorithms used for phonetic analysis and the integration of a text-to-speech system, indicating that the software was created for research purposes related to literacy education.",success
lni66,2005,GI-Proceedings.66-35.pdf,0,"The article discusses a method for evaluating web-based e-learning systems using user interaction data but does not mention any specific research software, source code, algorithms, or computational workflows created during the research process. It focuses on data analysis and evaluation techniques rather than presenting or utilizing research software.",success
lni66,2005,GI-Proceedings.66-36.pdf,0,"The article discusses the evaluation of an information portal and its usability but does not provide any details about specific research software, source code, algorithms, or computational workflows created during the research process. It primarily focuses on user analysis and evaluation methods without mentioning any software developed for research purposes.",success
lni66,2005,GI-Proceedings.66-37.pdf,1,"The article discusses the use of the Moodle learning management system and the C4K authoring system, which are both software tools utilized in the research project. Additionally, it mentions specific components like ContentCreation and ActiveContent, indicating that software was developed or utilized for the educational modules created during the research.",success
